track_id,mfcc_01_mean,mfcc_02_mean,mfcc_03_mean,mfcc_04_mean,mfcc_05_mean,mfcc_06_mean,mfcc_07_mean,mfcc_08_mean,mfcc_09_mean,mfcc_10_mean,rmse_01_mean,spectral_centroid_01_mean,spectral_bandwidth_01_mean,chroma_var
75193,-247.1599,168.59866,23.01816,31.23076,-0.89288,8.72231,-8.29914,10.43057,-5.06489,0.37471,2.94424,784.38202,1199.37964,0.01226
75194,-166.35307,161.53783,-5.76866,35.73028,1.65316,18.85077,-10.11996,11.57549,-1.37453,4.3089,4.46126,994.74036,1427.81287,0.01233
75195,-192.90689,162.42548,-1.02852,27.88226,2.54221,17.86824,-0.9969,14.143,-1.99847,3.51798,4.07059,929.1203,1326.57935,0.01215
75196,-184.66544,143.21349,-12.15099,39.22756,-3.1509,19.02669,-2.27455,12.97155,-3.16483,6.53702,3.10875,1192.14539,1567.78186,0.01716
75197,-237.93021,137.22699,-17.27051,40.83645,1.7764,26.95006,-0.25301,14.31252,-1.03099,8.68429,2.03133,1382.48535,1662.82898,0.01761
75198,-275.14453,112.84502,-15.55054,45.99229,-0.34416,26.47595,-1.08187,12.75623,-4.11733,7.28088,1.60684,1667.953,1791.79126,0.01283
75199,-232.73369,155.0023,-28.10584,46.60207,0.42189,16.949,-1.71879,9.16094,-2.97295,1.66213,2.20532,1202.35413,1426.99365,0.02571
75200,-248.47762,134.29311,-6.7148,41.21164,2.98052,22.4841,1.35738,13.93453,-1.10303,7.08353,2.17737,1357.07397,1648.38953,0.01755
75201,-280.42508,116.33682,-11.96199,50.81687,-0.08532,28.53058,2.90198,15.28636,-1.13752,6.79694,1.68847,1613.5575,1792.59033,0.01767
75202,-352.50192,86.71243,12.75517,32.57553,10.06046,19.54641,1.85166,5.12265,6.89572,8.21575,1.66434,2492.63696,2261.52344,0.02732
75203,-193.64485,138.58252,-23.05348,45.12628,-15.44489,31.95893,-11.79399,14.82433,-7.19202,9.23353,2.26084,1696.11072,1781.9115,0.02307
75204,-228.08698,140.66093,-12.36647,41.419,-6.47158,26.36458,-3.87687,7.57289,-2.18636,4.86111,2.18244,1316.38489,1641.91699,0.01552
75205,-380.57285,61.89697,12.00803,33.39607,8.33446,20.14859,-0.96795,8.4356,4.68652,7.99142,1.6686,3060.26489,2528.95557,0.03097
75206,-223.35037,141.20894,-21.12112,41.74319,-6.71108,23.98522,-5.08461,8.78999,-4.41857,4.1772,2.10242,1449.97351,1631.75,0.01748
75207,-274.48587,135.32387,-17.61311,46.50795,-0.66624,24.34441,-0.04005,16.51704,-1.93502,8.90182,1.57859,1393.04309,1671.22559,0.02098
75208,-253.30052,117.20831,-16.10687,34.95887,-7.31378,22.21546,-3.13964,10.15697,-3.30901,5.59115,2.00531,1649.60059,1763.12292,0.01885
75209,-234.73022,114.9301,-17.85918,48.49752,-2.31872,36.84414,-4.36201,13.52053,0.36339,7.74544,2.12096,1709.40186,1818.20874,0.01916
75210,-275.91013,112.63886,-22.31432,46.60343,-4.34898,28.69639,-6.925,6.00885,0.92059,3.27682,1.37198,1729.1134,1745.71143,0.01762
75211,-260.69968,96.66284,-19.96204,45.28572,-0.98944,32.53298,-9.83721,7.96971,-4.8392,4.68201,1.69373,1969.47681,1874.97864,0.01737
75212,-259.14145,118.59795,-18.21746,47.83176,-5.43657,35.04351,-6.07179,10.65891,0.70241,6.16059,1.40003,1710.03027,1814.29346,0.01948
75213,-235.6855,106.86721,-17.60353,46.86926,-5.52085,29.49114,-7.04324,12.5652,-1.33922,8.08911,1.76309,1883.0675,1874.57544,0.02257
75214,-192.83694,120.43835,-26.75106,45.81829,-15.4836,36.15995,-9.62097,14.40667,-3.69445,12.96208,2.52808,1897.14099,1909.0293,0.02504
75215,-187.5757,136.25267,-42.68785,31.51782,-8.80162,30.54585,-7.89798,15.94433,-1.90291,12.75949,2.62384,1730.05676,1710.08081,0.02742
75216,120.32645,76.28866,-32.69861,44.80519,-0.12986,-0.66568,-6.08741,11.60089,-4.4418,3.50456,21.11692,2461.88623,2188.42261,0.03914
75217,118.2282,69.20975,-35.82153,44.85723,-1.99497,0.11543,-5.30702,11.41044,-3.67161,3.10141,20.65693,2550.49316,2174.81689,0.03974
75218,-136.97406,180.52049,-21.38183,28.33765,-6.71082,15.54956,-4.35631,8.18534,-3.2861,4.09119,5.62518,1028.25562,1222.19519,0.01917
75219,-253.76555,235.65918,2.7344,-7.39581,28.48191,-5.6216,-15.42845,2.44389,1.45745,-2.19269,5.25616,415.50662,474.09131,0.02337
75220,-150.46748,134.86105,-34.71278,52.72748,8.61994,30.5407,-1.61991,21.02767,7.89378,12.94956,5.71955,1230.42822,1396.97522,0.02507
75221,-86.35635,138.76813,-52.32584,57.01577,2.89878,31.41093,-5.71417,19.98129,4.66729,13.79294,7.04444,1435.10901,1504.50208,0.022
75222,-98.12519,145.20042,-42.34478,48.46633,1.5632,29.45225,-6.62593,19.02664,1.17706,13.95314,7.26866,1298.90735,1476.41602,0.0215
75223,-72.09815,135.80542,-59.12327,55.10374,0.47484,32.67397,-8.58479,19.66177,2.68485,11.82792,7.25962,1529.83081,1537.35559,0.02307
75224,-73.73996,141.16637,-57.28836,53.22612,1.49938,34.83863,-11.50677,22.3786,4.33022,14.54351,7.34955,1484.48071,1547.19299,0.01897
75225,-112.22971,137.48109,-44.92353,52.16597,3.88422,35.11399,-6.13209,19.84957,2.84171,14.51781,6.67183,1342.09863,1518.77832,0.01642
75226,-82.29304,138.97629,-54.91902,58.83826,1.78091,36.52636,-8.38791,21.48779,3.51885,16.23342,7.11535,1438.19629,1536.89172,0.02221
75227,-98.63879,142.62053,-51.87981,58.47865,5.54758,33.29765,-2.51475,18.52413,7.04664,13.69146,7.07821,1301.95557,1422.36169,0.02181
75228,-119.91369,124.05872,-12.08138,35.4835,4.36977,26.00401,-13.36801,20.91108,-5.49258,13.0369,4.70155,1653.98584,1987.72131,0.01503
75229,-205.51183,175.80222,-15.81498,27.52171,22.56974,11.75819,-5.44117,13.15668,-0.1637,3.25706,3.54295,857.27289,1214.84814,0.01209
75230,-110.7671,122.14259,-10.92897,39.83529,8.23985,30.97352,-20.69024,22.68329,-6.87716,16.07927,5.24965,1746.08142,2042.41394,0.01857
75231,-209.14056,156.90111,11.61922,26.8578,13.46598,27.5521,-11.76818,15.26067,-2.26494,2.90222,3.75126,1079.47754,1592.78674,0.01301
75232,-110.86475,129.29971,-23.92677,40.66869,8.91799,26.18561,-18.69929,21.0447,-4.9397,11.93462,4.87384,1647.98157,1892.62366,0.01752
75233,-121.41016,144.20226,-9.14024,33.60444,5.83713,22.27866,-17.57098,18.97935,-3.31197,10.91877,4.85733,1464.87744,1789.85095,0.01349
75234,-105.17929,118.79012,-22.56245,43.51415,7.30688,29.79377,-19.94134,21.56993,-4.58882,18.88201,4.89619,1798.43213,2019.28857,0.01803
75235,-88.25918,115.14288,-23.23477,37.69854,9.56412,26.98092,-18.5827,21.94916,-3.46538,17.11655,5.03068,1897.47083,2085.90088,0.01712
75236,-122.09866,138.09546,-7.61702,30.70239,3.66114,31.66351,-16.85395,21.39841,-3.54891,13.98851,5.13844,1513.70459,1920.47705,0.01684
75237,-113.14842,144.09554,-24.22245,34.01875,6.31989,26.20826,-9.83866,23.63929,-6.42125,14.95574,5.45558,1386.4613,1782.96472,0.0154
75238,-160.47797,133.10149,-11.49951,44.76948,1.48602,27.40962,1.3395,16.26069,2.96842,12.31796,4.70696,1279.59802,1441.37646,0.02561
75239,-176.15717,116.64159,-15.14966,46.02558,-12.17704,13.005,-10.19155,4.8271,-5.73002,5.15188,4.28029,1356.71619,1455.34033,0.02135
75240,-60.7049,136.22993,-36.33829,41.398,-2.80735,17.10519,-3.01544,16.87195,-2.0595,13.26167,8.7562,1376.9198,1621.67407,0.02009
75241,-64.63379,141.31476,-32.97672,38.19326,-0.00625,14.10503,-5.03601,15.0566,-0.5853,13.35707,8.21297,1342.59326,1604.58801,0.02026
75242,-65.83234,149.37383,-45.8025,42.70353,0.41421,16.17911,-2.57147,16.51724,-0.88481,13.13431,7.97907,1302.01318,1529.3147,0.01691
75243,-63.43069,134.08722,-39.61512,39.94179,-3.55741,16.64307,-6.0196,16.06192,0.18254,16.05904,8.38188,1418.09814,1667.37817,0.01979
75244,-96.57456,128.75795,-56.47375,20.30276,-2.91773,20.72485,5.19776,14.51911,0.20837,10.55253,5.55595,1443.96045,1509.60083,0.0224
75245,-59.06052,137.19142,-35.03028,34.46357,-7.30598,16.3774,-4.98996,17.10473,-0.68287,14.46076,8.62787,1424.08777,1675.89416,0.02096
75246,-78.19606,145.61716,-34.86971,40.81158,-3.19628,16.98738,-3.52802,17.1098,0.93108,13.05234,7.81611,1311.22449,1569.16455,0.01749
75247,-59.25535,138.04845,-34.96757,39.10371,-2.35635,17.93769,-2.9098,18.79434,0.98115,15.18619,8.40676,1382.43225,1684.93994,0.01978
75248,-62.96455,147.13527,-40.62935,37.66906,-0.35763,17.41849,-6.25208,14.22541,-3.18119,13.30213,8.19215,1361.03064,1585.98511,0.02007
75263,-188.34172,159.60892,-4.13289,37.39616,4.85891,25.76808,1.07524,14.86844,2.9765,2.31541,3.92877,997.53186,1497.63953,0.02918
75264,-196.4998,165.54456,-37.89602,14.27566,-9.8164,8.88998,-14.57633,2.69404,-5.55164,-12.26728,3.24637,1056.92175,1213.10901,0.01207
75265,-43.64186,135.27315,-38.29495,42.24873,-6.75675,27.03688,-8.80082,18.34393,-3.24559,14.88675,9.00176,1469.83887,1723.81958,0.02096
75266,-83.72011,150.03488,-36.65547,34.15962,-1.04855,25.90558,-6.60832,16.92852,-0.65931,13.95435,7.20564,1296.04431,1539.67725,0.01655
75267,-66.72487,150.47899,-41.74746,43.3455,0.02006,20.39119,-8.18256,12.27032,-5.82185,11.40689,7.91471,1287.94275,1526.97168,0.01771
75268,-52.15461,148.34369,-38.13167,39.60664,-1.63598,26.5453,-7.79369,18.2013,-5.06087,14.87153,8.43653,1336.00317,1657.55615,0.01779
75269,-65.22695,130.24115,-43.89317,35.84324,-4.64493,24.38895,-4.50063,20.17372,-0.24854,20.76113,7.66808,1511.27661,1757.58911,0.01925
75270,-68.39876,145.31898,-42.18636,31.76365,-7.85865,19.13093,-9.8538,15.26384,-4.90786,10.43673,8.13053,1326.7522,1593.15442,0.02306
75271,-34.11078,136.64676,-47.94525,36.64545,-4.91256,24.74282,-6.62758,19.87739,-4.97877,19.55674,8.45598,1506.84753,1727.05054,0.0283
75272,-51.95329,149.57735,-49.75971,37.88188,-0.78329,18.69568,-5.04079,14.16604,-2.93294,16.63563,8.01614,1372.50623,1551.77673,0.01754
75273,-179.58296,148.23793,-39.84516,49.92059,2.60239,12.05007,-2.88557,0.27734,-7.44976,0.59305,4.04593,1174.70911,1349.60535,0.01853
75274,-50.60107,122.83843,-40.66133,33.84131,-6.51562,24.87018,-5.38315,16.77147,-1.79528,18.35584,7.82952,1656.82104,1868.24915,0.02156
75275,-81.86343,131.73409,-38.06926,53.99478,-0.86828,26.94189,-5.78982,14.03982,-3.35323,10.99252,6.99383,1482.26233,1691.69214,0.01701
75276,-35.52628,124.14502,-46.99585,44.13573,-7.07325,26.38607,-6.46173,20.4813,-1.6741,19.83351,8.42134,1660.48535,1795.70618,0.01514
75278,-297.61996,176.55034,17.28632,16.32531,16.70031,15.31715,4.00753,8.23225,-0.43073,1.0687,2.53524,606.20764,915.65985,0.01314
75279,-61.99189,110.55431,-34.78048,66.16363,-19.23052,34.53149,-16.97647,18.19176,-1.52794,6.52241,7.08587,2038.30945,1833.83447,0.02004
75280,-127.91109,143.23643,-22.84216,48.28635,8.54761,31.41808,-14.28872,14.23567,0.62577,3.04056,5.66174,1343.10645,1457.19849,0.01884
75284,-274.64282,125.62906,2.86577,15.48046,11.16846,18.44069,-22.06305,2.38289,-1.26986,-12.73453,2.73388,1497.31934,1848.97717,0.00962
75285,-221.47009,128.21429,-5.87516,23.92096,20.70023,24.55535,5.32786,6.44384,9.57354,11.97201,7.07807,957.62384,1264.08313,0.04314
75286,-54.16754,124.22432,-39.51162,39.27135,6.06775,24.8795,-6.21063,15.80431,2.19477,8.38706,8.38316,1554.14929,1760.60706,0.02745
75287,-61.99686,122.14743,-44.48551,46.87378,4.16429,30.07043,-5.21049,18.10451,1.54945,10.09805,8.09727,1586.7655,1717.16394,0.02489
75288,-45.30121,130.17772,-48.1808,49.97192,-0.39474,29.52714,-9.8031,19.49834,-0.60693,9.66448,8.39481,1552.51453,1682.13147,0.02834
75289,-39.61211,123.11264,-44.35077,51.25265,-0.92904,29.62251,-10.41652,20.1592,-0.7787,11.81154,8.77677,1622.61768,1757.50732,0.029
75290,-54.4021,97.76065,-13.47503,42.00224,2.89165,18.84037,6.80805,9.02615,9.41993,4.50924,8.22245,1956.92212,2112.55029,0.02903
75291,-71.51044,139.10887,-41.00572,48.85468,-1.20018,22.98748,-4.12822,12.54098,4.08114,7.14174,7.66205,1391.70666,1587.10022,0.02431
75292,-213.83354,162.23936,-6.93693,36.51949,25.46925,10.93069,7.25894,4.39174,4.35227,4.42729,4.20356,978.92871,1288.65173,0.03023
75293,-42.70589,134.3047,-41.68357,44.03169,0.28245,22.96114,-7.83059,15.27063,-0.40431,7.95648,8.61432,1451.81787,1665.93274,0.02448
75294,-65.73357,127.01083,-32.8387,48.00148,5.88546,26.20468,-5.3519,14.68856,0.87423,6.84915,8.96191,1422.59277,1691.44934,0.03037
75301,-248.52602,154.06842,-23.97224,13.5245,4.99032,12.80847,-11.36055,-3.14353,-3.40586,-1.79871,2.71995,1066.34058,1316.82019,0.02448
75304,-178.42645,174.4567,-24.39503,43.0255,12.01343,14.15611,7.464,14.61206,-4.70579,5.24762,5.55478,819.49567,1170.77295,0.02558
75305,-109.51917,140.32611,-45.4106,37.76425,-3.67699,19.19796,-7.29426,9.76894,-3.88802,0.6535,5.62034,1372.66125,1451.76086,0.01882
75306,-126.46126,135.61395,-51.7799,61.19789,8.42822,9.16634,2.49413,-1.67915,0.27668,-7.76658,6.8961,1194.42273,1213.94641,0.01965
75307,-224.84291,193.36665,-12.95837,13.08617,12.51977,3.35619,4.34039,1.07905,-3.92158,0.38806,3.04823,681.28253,887.79584,0.01499
75310,-276.56445,159.25269,-10.37149,29.93806,39.72245,28.00912,20.38512,15.56958,6.42084,3.58608,2.75866,627.5788,1031.03296,0.03418
75311,-186.63766,72.4193,-29.32705,-5.22205,-10.55014,-11.07419,-33.06695,-7.01481,-16.12127,-12.85934,2.35438,2606.87988,2494.63501,0.01461
75312,-211.09003,141.16562,10.5832,42.7052,11.2225,29.59639,8.63918,22.18327,-1.17117,6.81041,4.06675,1080.16272,1581.61829,0.02343
75313,-350.20813,161.86763,-0.44133,28.9479,10.04389,6.5972,3.74279,5.75966,0.52937,-3.78199,0.94903,787.6864,1140.7323,0.01967
75314,-231.20569,163.9296,11.18298,18.79628,21.54987,37.43235,6.27672,3.78456,-5.93119,18.07081,3.4058,1015.6554,1620.65881,0.0341
75315,-210.35481,159.51324,-46.13238,39.04088,2.14719,10.53258,-4.79025,11.39137,-6.97659,3.59264,1.91789,1231.32361,1322.19397,0.02256
75316,-230.71942,155.77119,-9.33364,20.90252,7.98657,22.25994,-2.73118,5.133,0.48797,8.2776,2.34707,1090.40271,1386.21643,0.02384
75317,-246.9431,143.45749,-11.52513,40.59197,25.11829,25.29854,-21.52615,9.31314,-0.80785,-1.14831,2.09806,1307.95435,1448.38574,0.0197
75318,-266.25565,132.91562,13.46273,44.09501,13.99175,14.61448,12.22671,11.65358,-2.77323,4.28946,3.56773,847.78143,1349.1416,0.01662
75319,-218.53043,168.81349,-19.57076,24.01071,-12.43403,19.33413,-4.94558,-6.05504,-2.73021,-3.8436,3.47415,1334.63098,1443.74011,0.0202
75320,-345.62875,146.37122,-11.86202,36.78596,-7.58824,-14.16683,-7.8024,-15.35543,-2.07516,1.90883,1.12291,1051.20666,1266.27441,0.01979
75324,-253.28415,168.35448,9.72203,21.57816,6.69792,-5.41306,-0.24071,4.99774,2.21735,1.96941,2.41227,827.70032,1171.86682,0.04583
75325,-282.03262,125.10267,2.92182,14.9516,10.81861,18.55679,-22.01572,2.33734,-0.92348,-12.46145,2.52942,1511.96448,1861.39844,0.00968
75326,-250.93588,147.5919,14.37274,55.82706,8.40714,30.36922,7.75701,3.40395,3.31437,-3.37732,4.54409,832.354,1259.4314,0.02427
75327,-309.1377,67.91924,13.416,7.41678,7.59675,-0.25441,-2.84038,-7.57238,-5.88397,-3.11194,1.17775,2610.04126,2788.54834,0.00765
75328,-283.73209,72.29488,21.23445,56.49023,-3.3131,8.77095,-9.12818,12.12578,2.7733,3.06703,1.7043,2726.05151,2395.40918,0.02017
75336,-258.94531,131.58667,3.22409,10.97841,1.37322,-2.85435,-3.64721,-4.88813,-3.73789,-0.9897,1.29398,1249.91248,1524.38489,0.01404
75337,-259.96439,110.13406,6.229,18.44826,-2.76151,-3.24919,-3.87597,-4.15023,-6.44888,1.29444,1.40013,1675.495,1907.33484,0.01162
75338,-254.92508,150.80855,-8.33716,15.48432,6.33586,5.23456,3.72216,0.79016,-5.6067,4.03538,2.11805,1195.00854,1378.99817,0.02702
75339,-188.34724,114.21058,4.3029,35.12877,11.54523,18.66049,4.69374,10.00216,-2.38847,9.99106,3.88025,1601.56763,1698.50098,0.02844
75340,-273.01825,146.58731,0.99896,20.97597,4.09876,10.70078,3.04214,3.71409,-5.29453,4.24211,2.0088,1242.86584,1457.96106,0.02744
75341,-118.90021,109.15836,-10.38868,42.52481,-13.08316,2.56555,-11.16543,16.05539,-7.13192,3.2635,3.91958,1977.80896,2041.79614,0.02735
75342,-159.84888,121.99321,0.4852,33.98673,-3.70631,11.2496,-7.78161,8.13687,-7.17501,4.00912,3.29653,1518.81885,1932.09814,0.0307
75343,-327.32095,75.70092,2.81471,27.11857,-2.52531,-1.0251,-5.5733,-1.53997,-9.54432,3.50354,0.99858,2556.29272,2471.60254,0.01055
75344,-205.71996,66.48936,12.27625,26.96847,-0.09027,16.72359,-3.24202,14.11282,-6.32888,11.72932,1.66294,3053.99976,2776.97583,0.01598
75345,-173.60811,80.38908,4.04712,26.08893,-5.94308,13.96731,-8.19335,11.80334,-8.535,8.18058,2.78034,2671.8313,2517.98145,0.01375
75346,-102.84605,110.21467,5.91206,30.15655,3.10973,20.47852,-15.79983,8.76858,-11.91335,14.33537,6.85889,1852.27771,2175.25464,0.03301
75347,-287.11374,94.68302,24.54,35.85743,2.62134,16.6551,-5.93755,8.22075,-3.96426,5.02356,1.02372,1954.11414,2431.82666,0.02441
75348,-299.82123,164.76331,56.96832,26.70705,12.55516,21.19308,9.92738,14.08952,8.0515,7.32137,4.33095,480.31448,834.13727,0.02418
75349,-150.10907,133.04109,-19.59682,27.96872,-14.15914,29.82072,-8.38509,12.89053,-5.36884,11.32082,4.56367,1462.1283,1663.11292,0.01221
75350,-228.02063,126.36493,-39.65768,21.35128,-9.46223,9.73749,-11.5628,5.24771,-12.31497,-7.48747,2.34503,1502.71948,1608.17273,0.00993
75351,-279.68671,190.16257,28.95294,47.05343,9.93632,8.34671,-4.56427,-4.02186,-2.93264,2.28319,3.57406,537.72711,913.72052,0.02421
75352,-108.54033,71.04086,-5.25726,58.39029,1.37725,37.91046,-3.44176,25.31234,-7.90292,14.97441,4.27436,2635.98877,2379.79541,0.03117
75353,-204.9463,140.80939,-24.69216,49.96609,-2.26697,19.30452,4.92218,11.67883,-2.16351,5.22986,3.08317,1159.73999,1457.07336,0.01988
75354,-344.15948,164.69087,27.10238,13.11188,31.49776,19.98821,7.83221,6.66202,-6.56999,-13.21182,2.5528,447.71191,652.5874,0.01141
75355,-231.6658,201.20998,-6.56766,6.25989,19.93944,22.0773,13.12516,0.78683,7.32644,1.24065,3.97817,529.4021,737.92267,0.02203
75356,-303.95892,155.1302,31.99062,37.42406,7.8215,9.83554,4.30821,1.1461,-0.23794,-2.0014,2.26173,654.79907,1083.89124,0.02591
75357,-186.49748,138.82463,-9.65354,42.86785,-0.21461,24.73939,-2.16769,14.28529,-0.47217,8.35198,4.51756,1243.21423,1640.24316,0.02342
75358,-160.33298,130.41068,4.62758,43.71458,-2.09964,25.75646,7.64362,18.11376,-1.7652,8.38425,6.77628,1248.9873,1788.06763,0.03221
75359,-189.13121,116.63066,-23.31039,50.4903,9.70868,37.11526,1.51281,15.52019,-0.1126,7.92025,4.05367,1502.90833,1662.92664,0.02259
75360,-156.56691,93.99641,-15.48907,54.29847,-8.32136,31.99812,-10.63745,19.54963,-12.97536,16.47537,3.41061,2262.82739,2102.15625,0.02724
75361,-176.52565,141.23071,-48.13065,51.97432,5.19541,7.87696,11.22991,15.24013,-3.94843,9.99568,4.11487,1305.38623,1324.50891,0.01744
75362,-208.87955,116.13917,10.70315,26.59577,5.42337,15.92613,-11.10131,9.03608,2.56371,3.42201,4.46971,1450.24658,1797.96472,0.01756
75363,-69.63251,98.24641,-20.97075,40.35334,11.56826,12.98615,2.15432,15.19022,3.21171,9.40244,5.83038,2057.20459,2241.77148,0.02552
75364,-205.36671,174.84612,-14.43127,31.14208,14.96554,18.97285,5.92259,-1.93787,-1.90786,-8.11871,4.64158,776.38171,1119.45886,0.02027
75365,-135.51527,76.19293,13.29577,17.87138,-11.59885,16.41009,-9.67929,7.80663,-6.16942,3.15526,4.00131,2910.03394,2737.14648,0.01557
75366,-129.96657,98.0571,-7.33563,31.06505,-1.76777,16.12925,3.74185,10.24393,2.15152,14.13474,6.77584,1852.00806,2254.04419,0.02747
75367,-122.12653,104.94405,-12.60169,33.3607,2.45471,10.14746,8.18419,8.85804,7.98787,15.20501,6.38757,1807.62598,2115.08984,0.01324
75368,-81.12985,89.5833,3.6986,29.93161,-5.39305,17.838,0.46067,13.51278,0.96894,13.22007,6.16495,2460.49072,2565.3291,0.021
75369,-61.51937,75.22303,-2.43754,27.17086,-0.70538,19.81872,-6.09373,11.03788,-2.90798,12.65097,5.40156,2929.29102,2748.41382,0.01901
75370,-70.45993,79.97867,-10.89154,24.7536,-8.89067,11.91798,-5.18295,10.06317,-8.65288,6.78746,6.72669,2625.38013,2617.97217,0.01682
75371,-133.10681,129.26585,-21.53033,23.98886,-6.7457,6.01877,-17.75894,6.26607,-8.14722,-5.70099,5.67697,1530.58813,1680.85608,0.02043
75372,-82.8391,113.21159,-23.30082,36.02169,-13.68101,18.28447,-8.93927,20.02545,-0.84363,9.00785,6.71029,1840.06445,1985.12097,0.02157
75373,-118.59395,113.85728,-30.04092,33.25614,-4.90405,18.25816,-4.80163,15.64563,-6.04127,4.20102,4.94402,1737.03906,1876.24438,0.01642
75374,-137.56165,123.19141,5.17157,33.82531,2.4771,11.52327,-12.26463,12.16684,-7.54429,-1.30786,6.26526,1547.9635,2039.55762,0.01899
75375,-135.57443,153.99861,-13.90376,24.59014,2.55434,10.85936,-1.92388,14.75031,-1.39043,4.28115,7.87295,1122.58069,1523.95422,0.03804
75376,-100.69432,116.01995,-13.56356,28.59765,-11.76989,18.65943,-14.89181,19.92085,-4.96454,6.9107,5.9229,1830.18811,2001.2644,0.02056
75377,-107.69458,118.10013,-17.0436,43.55354,-7.11013,23.30677,-12.28648,13.08271,-7.23138,9.15852,6.0484,1716.50452,1875.88916,0.02414
75378,-114.39824,131.52057,-19.37267,42.31997,-6.3218,20.54741,-5.17953,19.31697,0.40215,6.5958,7.29545,1427.07471,1693.73901,0.02621
75379,-99.29048,114.09913,-7.3716,33.59518,-3.27831,25.89347,-14.80431,15.05229,-14.83268,7.86764,5.3915,1959.14465,2098.65674,0.02417
75380,-102.27956,105.9959,-32.18702,44.18987,-15.13071,18.72362,-12.12103,18.1663,-9.60375,5.94298,5.12406,1922.08411,1907.84314,0.01444
75381,-108.56433,113.21689,-34.25308,33.6175,-9.21799,19.66031,-13.42276,13.01846,-7.53363,10.07395,4.64611,1846.86731,1942.29175,0.01362
75382,-252.16805,120.85055,1.05481,27.78499,-13.35214,15.56591,-24.86659,4.79832,-19.5273,-6.3848,2.3947,1703.36304,1798.75757,0.01749
75383,-125.02221,114.87196,-13.58077,40.611,-1.72786,32.03186,-6.41191,18.69653,0.97396,11.22462,6.73458,1726.61853,1859.08606,0.02743
75384,-111.09486,121.55121,-38.63906,51.01994,-21.12222,33.60852,-11.61425,19.8435,-1.77496,7.49786,6.17948,1743.41333,1732.25854,0.02423
75385,-81.44395,105.31711,-10.47691,37.68444,-17.03472,27.76792,-17.9432,17.40209,-10.99535,11.80432,6.6526,2066.69702,2145.50806,0.02728
75386,-81.36061,105.93858,-49.62483,34.73899,-18.19792,26.67325,-15.55832,21.86168,-9.55198,11.12331,7.04621,1872.12183,1840.10913,0.02636
75387,-105.08291,98.1692,-5.21737,44.58151,-2.82948,28.08197,-5.65823,18.86535,-2.04102,10.06128,6.76052,2042.21973,2187.61426,0.03211
75388,-115.85123,99.60202,-18.40215,42.46819,-11.69704,34.03272,-15.54657,22.71128,-3.07227,5.58665,5.86222,1992.00476,2043.82703,0.03796
